Student_ID,Age,Math_Score,Science_Score,English_Score,Hours_Studied,Pass_Fail
S03099,19,51,60,48,3.8,1
S03100,22,59,34,66,1.8,0
S03101,20,65,51,69,1.8,0
S03102,19,93,76,93,9.3,1
S03103,18,73,75,79,7.2,1
S03104,22,88,54,69,2.1,0
S03105,21,54,79,75,4.2,1
S03106,22,64,82,84,6.3,1
S03107,21,86,87,71,8.5,1
S03108,20,77,54,44,1.4,0
S03109,21,54,49,58,3.1,1
S03110,20,83,62,83,9.0,1
S03111,18,65,54,53,1.1,0
S03112,21,61,69,39,2.8,0
S03113,22,85,87,100,9.6,1
S03114,20,82,69,71,6.5,1
S03115,22,66,67,66,3.4,1
S03116,19,67,54,73,1.6,0
S03117,20,68,72,28,1.3,0
S03118,21,66,75,57,3.2,1
S03119,20,89,96,79,8.9,1
S03120,22,71,76,64,4.7,1
S03121,18,85,65,76,7.5,1
S03122,20,88,94,100,9.3,1
S03123,21,69,72,77,4.7,1
S03124,19,73,66,73,2.7,0
S03125,18,88,77,73,5.7,1
S03126,19,72,92,67,9.2,1
S03127,20,83,100,56,8.2,1
S03128,22,50,54,39,1.6,0
S03129,22,76,89,82,7.2,1
S03130,21,78,68,74,6.1,1
S03131,22,93,95,82,9.2,1
S03132,18,57,67,55,2.1,0
S03133,22,54,76,96,5.8,1
S03134,21,76,100,73,8.9,1
S03135,20,78,58,80,4.7,1
S03136,20,44,65,71,5.3,1
S03137,22,68,57,57,1.6,0
S03138,19,69,72,78,3.5,1
S03139,20,79,66,83,3.9,1
S03140,22,86,100,82,9.5,1
S03141,21,43,55,74,3.5,1
S03142,22,75,57,74,5.1,1
S03143,20,91,81,77,7.0,1
S03144,21,69,58,63,2.5,0
S03145,22,65,77,63,5.4,1
S03146,18,81,80,75,7.6,1
S03147,21,80,81,76,8.8,1
S03148,18,68,75,86,6.6,1
S03149,19,88,78,75,7.0,1
S03150,21,46,53,44,2.1,0
S03151,18,79,86,77,9.5,1
S03152,20,48,53,21,2.2,0
S03153,20,67,91,74,8.0,1
S03154,19,65,64,64,3.4,1
S03155,21,99,100,83,9.4,1
S03156,21,78,81,100,7.5,1
S03157,21,66,75,86,7.8,1
S03158,19,70,90,69,3.0,1
S03159,21,87,74,50,5.0,1
S03160,20,70,87,71,6.6,1
S03161,18,77,88,74,7.9,1
S03162,20,63,63,49,1.9,0
S03163,20,100,95,76,9.7,1
S03164,18,81,74,62,9.0,1
S03165,20,50,66,49,3.4,1
S03166,19,90,69,92,8.4,1
S03167,18,81,70,70,5.7,1
S03168,20,71,62,64,5.2,1
S03169,22,60,68,65,3.8,1
S03170,20,85,78,88,6.2,1
S03171,19,86,85,79,7.6,1
S03172,21,61,71,75,4.7,1
S03173,20,77,69,65,6.7,1
S03174,21,66,76,70,7.3,1
S03175,22,86,89,82,7.4,1
S03176,20,53,66,80,1.5,0
S03177,18,80,72,100,8.7,1
S03178,21,70,53,77,5.1,1
S03179,22,64,54,66,3.4,1
S03180,18,72,73,80,3.2,1
S03181,18,77,84,80,5.3,1
S03182,18,84,76,56,9.0,1
S03183,18,75,70,55,4.4,1
S03184,20,85,100,83,7.7,1
S03185,20,53,61,37,1.9,0
S03186,20,70,86,60,5.3,1
S03187,22,88,100,78,9.9,1
S03188,22,87,71,77,7.9,1
S03189,22,58,58,59,2.9,0
S03190,19,68,71,68,5.5,1
S03191,22,82,62,73,3.1,1
S03192,20,78,78,65,4.7,1
S03193,20,74,86,75,8.0,1
S03194,19,87,49,63,7.9,1
S03195,19,64,47,75,3.1,1
S03196,22,91,63,76,9.3,1
S03197,21,77,76,61,6.3,1
S03198,19,79,69,70,4.4,1
S03199,18,75,74,62,5.5,1
S03200,20,75,64,68,6.4,1
S03201,18,84,81,76,6.0,1
S03202,20,74,79,67,5.4,1
S03203,20,73,57,99,5.5,1
S03204,19,64,43,60,2.6,0
S03205,19,82,83,88,8.3,1
S03206,18,74,92,49,5.9,1
S03207,20,53,76,49,2.2,0
S03208,18,74,87,67,7.9,1
S03209,21,78,79,73,9.4,1
S03210,18,74,98,90,9.5,1
S03211,22,58,61,79,4.3,1
S03212,18,57,49,64,2.2,0
S03213,22,74,48,69,5.7,1
S03214,22,55,58,51,2.0,0
S03215,22,64,81,98,9.4,1
S03216,21,77,60,86,2.7,0
S03217,18,74,37,65,3.3,1
S03218,18,73,70,80,4.7,1
S03219,21,87,40,72,4.4,1
S03220,20,73,94,90,8.2,1
S03221,19,89,75,56,5.1,1
S03222,18,50,55,55,2.5,0
S03223,19,66,68,69,3.4,1
S03224,21,60,61,86,5.6,1
S03225,20,59,58,50,2.3,0
S03226,20,80,84,50,6.5,1
S03227,20,73,40,67,6.1,1
S03228,21,87,74,90,7.4,1
S03229,22,89,87,66,9.4,1
S03230,22,82,84,70,9.2,1
S03231,19,82,100,87,9.5,1
S03232,22,71,49,62,3.2,1
S03233,22,52,50,67,2.2,0
S03234,20,74,42,50,3.7,1
S03235,20,99,100,80,9.1,1
S03236,19,72,86,100,9.7,1
S03237,18,96,80,68,8.7,1
S03238,19,79,56,77,2.0,0
S03239,19,91,95,72,9.5,1
S03240,21,75,72,79,4.8,1
S03241,21,65,82,51,1.1,0
S03242,19,67,74,56,5.0,1
S03243,19,57,49,51,1.4,0
S03244,19,60,67,79,5.9,1
S03245,22,67,60,66,4.0,1
S03246,21,76,54,84,5.3,1
S03247,19,81,76,92,6.5,1
S03248,20,96,94,69,8.8,1
S03249,20,70,71,61,7.0,1
S03250,22,64,60,53,4.9,1
S03251,22,100,100,71,8.4,1
S03252,18,85,71,97,9.2,1
S03253,18,60,34,66,2.1,0
S03254,18,73,60,66,5.8,1
S03255,22,56,46,64,3.6,1
S03256,22,72,58,74,1.4,0
S03257,22,73,73,99,7.0,1
S03258,20,74,83,86,8.8,1
S03259,22,55,71,29,2.5,0
S03260,20,63,75,85,8.3,1
S03261,18,78,93,94,8.7,1
S03262,18,77,100,87,9.2,1
S03263,18,70,57,73,3.4,1
S03264,19,80,94,88,9.1,1
S03265,19,74,62,51,3.9,1
S03266,21,88,83,62,6.0,1
S03267,21,64,37,53,1.5,0
S03268,21,53,36,70,1.4,0
S03269,19,81,75,69,7.5,1
S03270,19,55,59,75,5.0,1
S03271,21,62,56,67,3.3,1
S03272,21,52,57,80,2.7,0
S03273,22,85,85,76,7.0,1
S03274,21,80,48,34,1.0,0
S03275,22,88,74,89,8.3,1
S03276,20,37,51,84,1.7,0
S03277,19,57,51,70,2.7,0
S03278,21,69,57,58,4.5,1
S03279,19,72,53,58,5.4,1
S03280,19,59,66,55,4.2,1
S03281,19,68,58,90,3.9,1
S03282,20,76,99,82,9.7,1
S03283,18,68,61,68,6.8,1
S03284,21,61,47,54,1.2,0
S03285,18,59,89,65,4.9,1
S03286,18,91,75,100,8.9,1
S03287,18,51,61,53,3.7,1
S03288,19,75,43,73,1.9,0
S03289,22,73,66,81,7.8,1
S03290,19,74,92,89,6.5,1
S03291,19,78,76,92,6.1,1
S03292,18,50,56,58,1.5,0
S03293,19,61,39,56,2.3,0
S03294,18,82,80,76,6.6,1
S03295,22,71,73,61,2.9,0
S03296,21,80,84,51,5.5,1
S03297,18,72,80,91,5.9,1
S03298,22,63,51,68,3.6,1
S03299,21,100,91,71,9.5,1
S03300,20,94,91,57,8.6,1
S03301,18,71,60,50,7.5,1
S03302,18,58,43,67,1.7,0
S03303,20,55,66,52,2.0,0
S03304,20,70,80,65,5.4,1
S03305,18,47,41,66,2.4,0
S03306,20,85,98,80,9.8,1
S03307,19,78,59,67,2.4,0
S03308,21,77,79,72,5.4,1
S03309,21,42,59,66,4.3,1
S03310,21,89,84,57,6.8,1
S03311,19,70,67,50,2.2,0
S03312,20,66,65,76,4.9,1
S03313,22,71,63,56,3.5,1
S03314,20,77,79,98,9.0,1
S03315,18,51,72,85,1.4,0
S03316,21,100,85,92,9.2,1
S03317,20,81,74,100,8.5,1
S03318,22,46,56,74,3.7,1
S03319,18,82,83,74,8.1,1
S03320,19,54,62,59,1.3,0
S03321,19,100,74,100,9.7,1
S03322,22,73,92,66,5.7,1
S03323,18,61,67,52,3.7,1
S03324,21,78,71,53,4.3,1
S03325,20,58,54,55,1.6,0
S03326,18,82,90,75,9.9,1
S03327,19,67,52,77,1.4,0
S03328,22,80,88,79,6.9,1
S03329,22,70,69,81,5.0,1
S03330,20,90,96,82,9.5,1
S03331,22,52,57,50,3.2,1
S03332,22,68,75,57,5.8,1
S03333,18,71,61,60,5.3,1
S03334,21,77,92,82,7.3,1
S03335,20,69,46,64,1.6,0
S03336,18,63,56,69,2.7,0
S03337,21,70,57,44,2.9,0
S03338,18,80,76,79,7.6,1
S03339,18,71,67,49,2.7,0
S03340,22,79,71,79,6.2,1
S03341,21,62,76,68,2.9,0
S03342,20,85,76,69,8.8,1
S03343,20,78,90,97,9.5,1
S03344,21,78,63,100,5.7,1
S03345,22,66,70,77,4.2,1
S03346,19,57,61,61,3.1,1
S03347,18,67,52,53,1.4,0
S03348,22,51,75,61,3.4,1
S03349,21,73,70,67,6.9,1
S03350,18,83,79,75,5.8,1
S03351,20,91,79,72,9.5,1
S03352,19,68,69,45,4.6,1
S03353,20,81,65,80,7.2,1
S03354,21,73,63,71,5.4,1
S03355,18,57,71,65,5.6,1
S03356,21,60,82,49,3.4,1
S03357,18,87,71,73,5.1,1
S03358,22,64,88,58,5.2,1
S03359,19,76,82,76,7.4,1
S03360,22,83,84,100,9.5,1
S03361,22,65,82,74,4.0,1
S03362,21,50,59,40,1.4,0
S03363,19,77,64,56,5.5,1
S03364,18,76,78,74,5.9,1
S03365,18,68,55,44,2.5,0
S03366,20,71,59,55,7.8,1
S03367,18,86,100,93,9.9,1
S03368,21,86,100,89,9.5,1
S03369,22,66,80,67,2.8,0
S03370,22,78,90,86,8.9,1
S03371,22,88,76,77,7.3,1
S03372,19,82,79,62,5.1,1
S03373,18,64,82,79,5.9,1
S03374,21,79,100,100,8.6,1
S03375,19,66,70,65,5.3,1
S03376,20,94,65,55,4.4,1
S03377,21,67,63,57,5.4,1
S03378,21,92,80,63,6.2,1
S03379,21,48,42,64,2.7,0
S03380,22,77,95,58,9.1,1
S03381,21,72,84,82,7.1,1
S03382,18,68,83,83,6.7,1
S03383,21,55,58,37,1.9,0
S03384,22,69,92,63,6.4,1
S03385,21,50,66,60,2.1,0
S03386,20,68,48,56,1.7,0
S03387,20,85,65,78,5.7,1
S03388,22,78,58,66,4.6,1
S03389,18,80,81,89,6.3,1
S03390,18,58,45,54,1.8,0
S03391,19,65,80,57,4.9,1
S03392,22,51,73,48,2.6,0
S03393,21,93,80,95,9.9,1
S03394,22,63,72,74,6.1,1
S03395,19,69,78,85,7.2,1
S03396,22,77,74,73,3.9,1
S03397,22,77,74,34,1.9,0
S03398,19,93,71,73,9.8,1
S03399,18,75,60,52,3.6,1
S03400,21,67,65,59,4.8,1
S03401,19,64,61,71,6.8,1
S03402,20,61,48,68,1.2,0
S03403,18,89,88,95,8.3,1
S03404,20,74,69,69,5.8,1
S03405,18,62,46,61,3.5,1
S03406,21,66,86,49,1.6,0
S03407,21,50,61,62,2.5,0
S03408,22,79,87,86,9.1,1
S03409,20,69,66,87,7.2,1
S03410,18,64,64,73,3.2,1
S03411,21,46,53,30,1.6,0
S03412,19,72,57,75,7.2,1
S03413,21,68,62,90,6.2,1
S03414,19,66,76,63,4.6,1
S03415,18,52,87,81,4.3,1
S03416,21,63,65,59,3.0,1
S03417,21,90,90,79,7.0,1
S03418,18,90,87,72,9.7,1
S03419,21,76,58,48,2.6,0
S03420,19,89,87,83,6.4,1
S03421,21,77,86,79,4.8,1
S03422,20,71,83,70,5.0,1
S03423,22,63,50,49,3.3,1
S03424,19,91,83,82,8.4,1
S03425,20,68,74,86,5.4,1
S03426,18,55,70,94,5.9,1
S03427,19,70,68,61,3.7,1
S03428,22,49,68,41,2.6,0
S03429,22,48,67,68,1.8,0
S03430,18,80,98,75,7.4,1
S03431,18,60,56,73,2.8,0
S03432,19,65,63,81,7.2,1
S03433,21,70,71,57,4.5,1
S03434,18,78,88,69,4.7,1
S03435,21,60,65,86,5.2,1
S03436,20,80,74,65,4.3,1
S03437,22,42,64,46,1.9,0
S03438,21,86,66,46,3.8,1
S03439,22,74,77,67,7.0,1
S03440,21,79,67,72,7.0,1
S03441,20,45,38,74,3.6,1
S03442,18,70,57,56,5.1,1
S03443,20,63,55,80,2.7,0
S03444,18,61,72,46,2.9,0
S03445,18,49,52,84,1.2,0
S03446,22,77,81,100,9.1,1
S03447,20,73,50,64,2.9,0
S03448,21,62,68,43,3.0,1
S03449,20,79,78,64,3.5,1
S03450,22,53,69,55,2.1,0
S03451,18,73,83,61,6.8,1
S03452,22,65,39,61,1.7,0
S03453,19,43,53,50,2.2,0
S03454,19,65,98,67,6.8,1
S03455,21,77,78,64,4.1,1
S03456,22,68,62,71,7.4,1
S03457,21,56,73,98,6.0,1
S03458,21,82,66,57,3.3,1
S03459,19,64,69,81,6.9,1
S03460,21,60,31,61,2.0,0
S03461,19,74,73,77,5.8,1
S03462,18,41,60,74,4.9,1
S03463,22,61,54,74,3.4,1
S03464,21,80,71,78,6.4,1
S03465,19,89,83,85,8.8,1
S03466,20,99,90,88,10.0,1
S03467,21,72,66,73,6.5,1
S03468,18,76,65,57,4.6,1
S03469,18,55,41,62,3.0,1
S03470,20,49,65,66,3.3,1
S03471,19,58,39,75,5.3,1
S03472,21,53,63,69,4.3,1
S03473,19,97,97,81,9.2,1
S03474,18,52,54,66,4.3,1
S03475,19,70,74,61,4.4,1
S03476,18,65,80,72,4.5,1
S03477,19,83,47,79,8.5,1
S03478,20,91,75,78,6.9,1
S03479,22,72,44,87,6.5,1
S03480,20,72,63,57,4.0,1
S03481,20,84,83,89,8.4,1
S03482,22,54,26,57,1.3,0
S03483,22,100,100,100,8.8,1
S03484,21,58,75,69,5.6,1
S03485,21,81,58,76,4.6,1
S03486,20,79,87,71,5.5,1
S03487,20,73,58,60,7.0,1
S03488,18,71,39,50,1.1,0
S03489,18,67,60,93,8.8,1
S03490,21,65,89,64,5.0,1
S03491,21,54,69,40,4.1,1
S03492,18,63,64,59,2.2,0
S03493,18,59,72,56,5.0,1
S03494,19,76,77,73,5.5,1
S03495,19,67,68,87,4.6,1
S03496,18,74,81,86,7.1,1
S03497,19,73,69,87,4.8,1
S03498,22,86,82,79,9.7,1
S03499,21,65,74,73,6.4,1
S03500,21,100,86,69,8.3,1
S03501,18,53,58,51,2.0,0
S03502,20,46,51,57,4.6,1
S03503,18,58,50,50,4.0,1
S03504,19,62,86,90,6.1,1
S03505,20,93,82,58,8.8,1
S03506,19,60,62,74,1.7,0
S03507,22,61,43,73,1.7,0
S03508,19,81,68,88,8.7,1
S03509,22,59,51,49,2.9,0
S03510,22,74,75,58,7.0,1
S03511,19,73,65,66,5.9,1
S03512,19,92,98,89,8.5,1
S03513,22,62,59,59,2.1,0
S03514,20,64,78,47,2.2,0
S03515,22,79,78,87,6.0,1
S03516,21,97,61,100,9.5,1
S03517,22,72,79,66,4.7,1
S03518,20,69,48,67,3.9,1
S03519,21,88,78,57,6.5,1
S03520,18,81,79,80,9.4,1
S03521,18,75,100,88,8.5,1
S03522,20,78,100,91,10.0,1
S03523,22,57,45,50,1.2,0
S03524,19,39,55,56,2.0,0
S03525,20,81,78,69,6.5,1
S03526,21,83,93,78,8.4,1
S03527,21,76,63,70,3.6,1
S03528,18,56,50,40,3.2,0
S03529,21,80,74,79,8.1,1
S03530,20,67,54,61,1.5,0
S03531,21,81,80,60,4.3,1
S03532,20,66,76,66,5.6,1
S03533,19,76,65,68,6.0,1
S03534,18,83,87,73,7.6,1
S03535,21,71,61,67,4.2,1
S03536,20,73,85,76,6.5,1
S03537,22,88,100,49,6.3,1
S03538,18,55,69,80,5.9,1
S03539,19,73,85,72,6.8,1
S03540,20,68,54,87,3.3,1
S03541,19,62,54,44,1.8,0
S03542,19,72,57,49,2.1,0
S03543,21,74,58,60,3.0,1
S03544,21,69,98,76,5.5,1
S03545,20,97,81,59,8.6,1
S03546,22,72,85,68,7.3,1
S03547,20,92,61,87,8.1,1
S03548,22,85,70,55,4.2,1
S03549,19,81,80,85,4.6,1
S03550,18,69,61,62,4.5,1
S03551,20,57,32,51,2.7,0
S03552,20,41,54,65,1.6,0
S03553,22,78,75,93,6.3,1
S03554,19,78,98,92,9.9,1
S03555,19,52,81,76,2.5,0
S03556,22,44,50,77,1.4,0
S03557,19,77,72,69,8.0,1
S03558,21,63,49,75,3.3,1
S03559,18,87,86,63,8.5,1
S03560,20,73,84,83,7.3,1
S03561,18,99,82,84,9.5,1
S03562,20,67,76,83,4.7,1
S03563,21,70,83,91,7.0,1
S03564,19,73,70,77,5.2,1
S03565,22,96,66,79,6.7,1
S03566,21,73,64,76,5.0,1
S03567,18,57,33,62,2.7,0
S03568,22,57,74,71,5.6,1
S03569,19,71,73,90,5.8,1
S03570,21,86,85,100,8.3,1
S03571,22,77,85,77,7.6,1
S03572,21,61,82,79,7.0,1
S03573,21,49,55,60,2.0,0
S03574,19,95,80,59,7.5,1
S03575,20,86,56,67,5.5,1
S03576,22,77,79,100,9.0,1
S03577,19,94,88,76,9.3,1
S03578,21,44,46,83,1.5,0
S03579,19,98,93,95,8.4,1
S03580,20,58,46,61,1.3,0
S03581,22,77,68,74,4.3,1
S03582,20,56,74,62,5.9,1
S03583,18,66,66,57,2.3,0
S03584,22,81,90,96,7.7,1
S03585,20,63,60,48,1.1,0
S03586,21,69,35,73,2.5,0
S03587,22,75,87,57,6.2,1
S03588,22,74,96,64,7.4,1
S03589,19,95,81,100,9.2,1
S03590,21,79,81,77,7.3,1
S03591,18,69,68,70,7.0,1
S03592,20,59,45,84,4.5,1
S03593,19,39,44,70,1.0,0
S03594,20,53,51,70,2.1,0
S03595,18,84,68,65,5.8,1
S03596,18,80,67,73,7.1,1
S03597,22,64,60,73,4.8,1
S03598,18,88,80,87,7.6,1
S03599,20,64,63,66,5.7,1
S03600,21,58,61,60,1.7,0
S03601,21,59,67,65,2.7,0
S03602,22,92,100,98,8.6,1
S03603,20,64,92,87,7.5,1
S03604,20,78,89,66,9.1,1
S03605,18,42,50,57,2.1,0
S03606,20,87,93,76,9.9,1
S03607,19,74,64,69,2.9,0
S03608,18,49,47,67,1.1,0
S03609,19,85,99,88,10.0,1
S03610,22,73,47,61,3.5,1
S03611,21,89,75,77,7.0,1
S03612,22,60,65,64,2.6,0
S03613,21,82,71,66,6.2,1
S03614,22,76,84,69,9.1,1
S03615,20,79,63,41,3.9,1
S03616,19,99,68,92,7.0,1
S03617,21,66,72,67,2.7,0
S03618,18,56,65,79,6.6,1
S03619,19,60,68,81,4.0,1
S03620,18,68,65,47,2.9,0
S03621,19,61,54,44,3.8,1
S03622,19,73,60,66,2.6,0
S03623,22,92,76,87,9.1,1
S03624,21,61,83,47,4.6,1
S03625,21,63,49,68,3.2,1
S03626,19,61,62,65,5.0,1
S03627,20,64,51,56,3.9,1
S03628,20,75,65,75,7.7,1
S03629,18,100,100,57,9.7,1
S03630,18,91,75,62,4.9,1
S03631,22,70,86,74,8.7,1
S03632,19,55,66,80,6.1,1
S03633,18,57,68,59,2.4,0
S03634,18,64,69,85,7.2,1
S03635,19,73,80,41,5.6,1
S03636,22,85,67,66,6.9,1
S03637,18,100,79,90,9.0,1
S03638,22,72,77,66,5.0,1
S03639,21,84,96,94,9.1,1
S03640,22,61,87,58,7.8,1
S03641,20,72,59,80,5.4,1
S03642,20,76,70,67,6.4,1
S03643,22,72,66,57,3.9,1
S03644,20,83,80,99,9.9,1
S03645,21,74,92,90,7.0,1
S03646,19,41,27,69,1.4,0
S03647,20,43,56,90,3.9,1
S03648,20,65,70,90,6.6,1
S03649,22,40,23,48,1.5,0
S03650,21,58,38,58,1.2,0
S03651,19,65,76,66,5.1,1
S03652,22,61,65,90,4.0,1
S03653,22,60,86,82,4.9,1
S03654,21,31,79,62,3.4,1
S03655,19,75,63,71,2.5,0
S03656,21,69,82,62,7.2,1
S03657,19,68,72,75,5.6,1
S03658,21,47,31,51,2.8,0
S03659,22,75,49,45,3.9,1
S03660,22,77,76,83,6.3,1
S03661,18,49,62,69,1.7,0
S03662,20,55,61,66,2.3,0
S03663,21,74,45,56,1.7,0
S03664,18,82,93,66,8.3,1
S03665,20,79,97,65,7.8,1
S03666,21,72,91,68,7.8,1
S03667,19,61,90,75,7.4,1
S03668,20,76,71,89,7.0,1
S03669,22,74,82,83,5.3,1
S03670,18,88,78,56,6.8,1
S03671,20,33,59,48,1.3,0
S03672,20,65,80,66,6.6,1
S03673,22,76,80,50,8.0,1
S03674,21,72,62,78,5.5,1
S03675,19,65,65,64,4.2,1
S03676,22,63,74,63,3.5,1
S03677,19,81,72,92,6.8,1
S03678,21,70,88,78,7.2,1
S03679,20,95,93,78,8.8,1
S03680,19,71,62,73,4.1,1
S03681,18,78,96,92,7.9,1
S03682,18,90,70,77,6.1,1
S03683,22,100,100,91,8.9,1
S03684,21,83,77,71,5.8,1
S03685,22,43,72,71,5.7,1
S03686,22,91,64,75,6.2,1
S03687,22,89,79,70,7.7,1
S03688,18,100,86,79,9.7,1
S03689,18,69,41,74,1.7,0
S03690,22,72,52,81,1.5,0
S03691,18,96,79,100,9.4,1
S03692,21,87,79,56,5.8,1
S03693,22,96,90,58,6.5,1
S03694,18,73,57,56,5.3,1
S03695,19,41,74,60,1.8,0
S03696,22,79,80,46,7.9,1
S03697,22,85,70,72,7.7,1
S03698,21,66,72,82,3.8,1
S03699,20,53,59,77,3.8,1
S03700,20,68,83,76,8.5,1
S03701,21,49,51,53,1.7,0
S03702,21,94,76,90,8.9,1
S03703,21,79,70,75,3.3,1
S03704,20,84,71,68,6.3,1
S03705,21,98,72,82,9.4,1
S03706,18,78,84,70,7.1,1
S03707,22,51,54,52,4.7,1
S03708,22,74,66,75,7.2,1
S03709,19,64,78,63,4.1,1
S03710,19,59,50,49,3.5,1
S03711,22,91,65,95,10.0,1
S03712,18,86,88,85,7.8,1
S03713,20,86,73,84,6.8,1
S03714,20,64,63,57,4.2,1
S03715,18,37,50,33,1.4,0
S03716,20,50,56,62,1.3,0
S03717,21,74,65,65,6.0,1
S03718,22,94,97,69,7.9,1
S03719,22,68,56,57,5.8,1
S03720,18,90,89,79,8.6,1
S03721,20,58,61,75,1.3,0
S03722,19,68,58,61,4.3,1
S03723,19,72,50,50,3.1,1
S03724,20,63,80,77,5.0,1
S03725,19,51,44,60,1.7,0
S03726,18,88,82,60,9.6,1
S03727,18,56,70,70,3.0,1
S03728,20,92,87,100,9.3,1
S03729,19,62,48,38,4.8,0
S03730,18,92,100,72,9.9,1
S03731,18,73,67,39,6.0,1
S03732,21,90,83,84,9.4,1
S03733,21,49,55,67,1.0,0
S03734,18,77,87,80,7.7,1
S03735,20,87,100,100,9.1,1
S03736,22,61,39,70,2.3,0
S03737,22,58,65,79,1.9,0
S03738,18,86,76,83,4.8,1
S03739,18,78,86,80,9.4,1
S03740,18,73,81,73,5.9,1
S03741,20,57,82,62,5.7,1
S03742,21,63,42,57,2.3,0
S03743,18,43,71,56,1.0,0
S03744,18,80,66,80,8.3,1
S03745,19,53,43,74,1.8,0
S03746,20,80,73,71,6.7,1
S03747,18,81,100,73,9.2,1
S03748,19,56,57,52,2.9,0
S03749,22,92,77,84,7.0,1
S03750,18,60,71,41,1.7,0
S03751,18,70,72,72,6.4,1
S03752,19,57,46,77,2.5,0
S03753,20,97,75,82,7.6,1
S03754,18,62,79,64,3.7,1
S03755,22,64,71,70,5.2,1
S03756,18,69,96,62,6.4,1
S03757,22,55,67,50,2.5,0
S03758,21,75,73,77,7.7,1
S03759,21,52,64,68,3.7,1
S03760,22,67,68,88,7.0,1
S03761,20,51,51,62,2.4,0
S03762,18,85,100,93,7.2,1
S03763,18,55,68,79,2.2,0
S03764,21,67,78,78,4.8,1
S03765,22,76,55,78,3.2,1
S03766,18,94,98,67,7.7,1
S03767,18,61,74,50,3.4,1
S03768,20,79,100,89,8.9,1
S03769,19,77,100,67,9.0,1
S03770,21,68,43,58,2.8,0
S03771,21,74,63,84,6.5,1
S03772,19,53,45,75,1.8,0
S03773,18,60,57,65,4.5,1
S03774,20,72,83,70,7.4,1
S03775,20,81,71,80,6.9,1
S03776,21,63,99,62,6.6,1
S03777,20,74,84,62,3.5,1
S03778,19,62,66,67,4.4,1
S03779,18,56,77,58,1.9,0
S03780,19,67,96,79,7.5,1
S03781,22,72,66,61,5.5,1
S03782,21,76,57,69,7.4,1
S03783,20,62,59,54,3.2,1
S03784,22,80,57,46,3.9,1
S03785,20,68,67,70,4.0,1
S03786,18,47,54,67,1.2,0
S03787,18,59,66,76,4.1,1
S03788,18,89,88,78,8.2,1
S03789,20,99,73,74,9.1,1
S03790,22,76,76,81,5.7,1
S03791,18,77,65,78,5.1,1
S03792,22,61,56,59,1.3,0
S03793,20,100,96,100,8.9,1
S03794,22,35,39,56,1.1,0
S03795,20,95,85,82,9.5,1
S03796,20,81,69,66,5.4,1
S03797,21,53,60,48,4.1,1
S03798,20,78,97,92,9.3,1
S03799,20,46,45,55,1.2,0
S03800,19,68,68,80,6.2,1
S03801,18,69,65,95,5.9,1
S03802,21,64,73,58,3.0,1
S03803,21,78,63,41,4.9,1
S03804,21,88,82,82,6.9,1
S03805,19,72,100,80,7.5,1
S03806,20,46,51,47,1.0,0
S03807,18,100,100,90,9.4,1
S03808,22,66,77,70,2.5,0
S03809,20,63,72,51,3.1,1
S03810,19,68,62,60,3.4,1
S03811,20,55,61,74,1.3,0
S03812,20,64,43,51,2.1,0
S03813,19,86,81,87,9.9,1
S03814,21,68,57,34,3.8,1
S03815,21,43,81,41,2.0,0
S03816,18,51,47,61,2.0,0
S03817,18,73,70,93,7.5,1
S03818,21,81,73,66,8.7,1
S03819,22,54,68,64,3.3,1
S03820,20,49,55,52,1.2,0
S03821,22,47,73,74,3.0,1
S03822,20,61,62,43,1.5,0
S03823,21,57,41,64,1.9,0
S03824,18,53,60,61,4.9,1
S03825,18,54,76,66,3.1,1
S03826,22,76,69,72,5.6,1
S03827,18,58,75,61,3.3,1
S03828,21,81,86,91,9.5,1
S03829,22,86,76,85,9.2,1
S03830,20,78,70,72,6.1,1
S03831,18,52,55,62,4.2,1
S03832,19,73,60,68,4.4,1
S03833,18,61,70,71,4.7,1
S03834,20,80,85,66,7.5,1
S03835,22,70,52,66,5.1,1
S03836,20,80,84,70,8.7,1
S03837,19,78,81,85,9.5,1
S03838,21,63,58,59,4.0,1
S03839,18,90,75,82,6.0,1
S03840,22,44,50,67,1.9,0
S03841,21,78,75,51,2.8,0
S03842,20,66,81,68,4.7,1
S03843,22,62,73,70,2.9,0
S03844,21,75,80,81,8.9,1
S03845,22,52,47,52,2.4,0
S03846,19,65,70,57,5.1,1
S03847,19,66,74,85,6.5,1
S03848,18,77,72,88,7.2,1
S03849,18,64,54,65,4.4,1
S03850,19,100,85,92,8.8,1
S03851,22,63,69,38,6.1,1
S03852,19,71,77,85,5.0,1
S03853,18,59,62,56,1.6,0
S03854,19,60,82,72,5.2,1
S03855,19,90,69,78,8.4,1
S03856,22,72,80,91,6.5,1
S03857,21,59,76,69,8.5,1
S03858,18,78,57,89,5.4,1
S03859,22,47,52,64,2.1,0
S03860,19,44,64,63,1.1,0
S03861,19,72,59,61,3.7,1
S03862,21,76,96,62,7.3,1
S03863,18,92,88,92,8.1,1
S03864,18,77,59,69,3.7,1
S03865,20,66,84,88,5.5,1
S03866,18,77,73,66,4.8,1
S03867,21,61,57,63,4.7,1
S03868,20,85,81,80,3.1,1
S03869,20,52,60,83,2.2,0
S03870,19,71,60,62,2.8,0
S03871,19,64,45,48,1.5,0
S03872,18,64,73,72,2.8,0
S03873,20,48,58,53,1.1,0
